benchmark,KNN largest,KNN mean,KNN median,CBLOF,LOF,FeatureBagging,HBOS,IForest,MCD,OCSVM,PCA
skin_benchmark_1373.csv,0.762225730994152,0.7512391812865498,0.7515137426900584,0.7582900584795321,0.3561233918128655,0.41353099415204675,0.5587166666666666,0.6421707602339182,0.7695309941520467,0.5229795321637427,0.3647198830409356
skin_benchmark_1374.csv,0.7898207602339181,0.7824719298245614,0.7791786549707602,0.7597959064327486,0.3460736842105263,0.45136842105263153,0.549222514619883,0.644861403508772,0.7532368421052632,0.49210292397660826,0.3363824561403509
skin_benchmark_1375.csv,0.7743944444444446,0.7641380116959064,0.7614286549707602,0.7468122807017543,0.3706391812865497,0.42520058479532163,0.5673157894736842,0.6640426900584795,0.7574526315789474,0.5286637426900586,0.35538479532163736
skin_benchmark_1376.csv,0.7544421052631578,0.7417824561403508,0.7367543859649124,0.6716695906432748,0.3831982456140351,0.4136204678362573,0.5338426900584795,0.6341953216374269,0.7484374269005848,0.5039023391812866,0.39237426900584793
skin_benchmark_1377.csv,0.7751470760233918,0.7766274853801169,0.773437134502924,0.7652982456140351,0.37963918128654967,0.448246783625731,0.589653216374269,0.6428567251461988,0.757480701754386,0.5157982456140351,0.3359625730994152
skin_benchmark_1378.csv,0.7724730994152047,0.7690350877192983,0.7721131578947369,0.6842146198830409,0.3904608187134503,0.4402017543859649,0.614440350877193,0.6787988304093566,0.7606157894736842,0.5151461988304094,0.34884152046783623
skin_benchmark_1379.csv,0.7790777777777778,0.7749549707602339,0.7719523391812866,0.7166830409356726,0.35623976608187136,0.4397216374269006,0.5896248538011696,0.6770122807017545,0.7506543859649123,0.5275859649122807,0.33617660818713446
skin_benchmark_1380.csv,0.7870195906432749,0.7759783625730994,0.7689833333333332,0.7190011695906433,0.44342514619883044,0.44804970760233914,0.5964131578947369,0.655214619883041,0.7610994152046784,0.5180666666666667,0.37553918128654973
skin_benchmark_1381.csv,0.6853342105263158,0.6642409356725146,0.6601640350877193,0.6737584795321638,0.47660116959064325,0.4974643274853801,0.3970798245614035,0.4656011695906433,0.5755625730994152,0.26971286549707607,0.20907543859649122
skin_benchmark_1382.csv,0.7183374269005848,0.694593567251462,0.6840555555555556,0.7214976608187135,0.4757830409356725,0.5043631578947368,0.4340190058479532,0.41874912280701754,0.5859643274853801,0.25789941520467835,0.22055672514619884
